date_num,date,best_ask_price,best_ask_size,best_bid_price,best_bid_size,ask_total_size,bid_total_size,ask_weighted_average_price,bid_weighted_average_price,best_mid_price,mid_weighted_average_price
1516575693.7,2018-01-21 23:01:33.700000,1225750,1000000,1225660,2000000,59450000,45400000,1226758.393608074,1219887.114537445,1225705.0,1223322.7540727593
1516575693.7,2018-01-21 23:01:33.700000,1225750,1000000,1225610,1000000,44450000,31400000,1227032.9921259843,1217386.7834394905,1225680.0,1222209.8877827374
1516575693.7,2018-01-21 23:01:33.700000,1225740,1000000,1225660,2000000,59450000,45400000,1226758.2253994953,1219887.114537445,1225700.0,1223322.66996847
1516575693.7,2018-01-21 23:01:33.700000,1225740,1000000,1225610,1000000,44450000,31400000,1227032.7671541057,1217386.7834394905,1225675.0,1222209.775296798
1516575693.7,2018-01-21 23:01:33.700000,1225740,1000000,1225670,1000000,59450000,44400000,1226758.5618166525,1219757.3198198199,1225705.0,1223257.9408182362
1516575693.7,2018-01-21 23:01:33.700000,1225740,1000000,1225660,3000000,58450000,46400000,1226774.7904191618,1220011.5301724137,1225700.0,1223393.1602957877
1516575693.7,2018-01-21 23:01:33.700000,1225740,1000000,1225600,1000000,44450000,30400000,1227032.7671541057,1217116.2828947369,1225670.0,1222074.5250244213
1516575693.8,2018-01-21 23:01:33.800000,1225740,1000000,1225660,2000000,59450000,45400000,1226758.2253994953,1219887.4449339206,1225700.0,1223322.835166708
1516575693.9,2018-01-21 23:01:33.900000,1225740,1000000,1225640,1000000,58450000,45400000,1226774.9615055602,1219886.563876652,1225690.0,1223330.7626911062
1516575693.9,2018-01-21 23:01:33.900000,1225740,1000000,1225640,2000000,58450000,44400000,1226774.9615055602,1219756.981981982,1225690.0,1223265.971743771
1516575694.1,2018-01-21 23:01:34.100000,1225740,1000000,1225620,500000,43950000,30400000,1227047.588168373,1217116.9407894737,1225680.0,1222082.2644789233
1516575694.1,2018-01-21 23:01:34.100000,1225740,1000000,1225650,1000000,59450000,44400000,1226759.2346509672,1219757.545045045,1225695.0,1223258.389848006
1516575694.1,2018-01-21 23:01:34.100000,1225740,1000000,1225640,1000000,59450000,44400000,1226758.89823381,1219757.3198198199,1225690.0,1223258.1090268148
1516575694.4,2018-01-21 23:01:34.400000,1225740,1000000,1225600,1000000,44450000,29900000,1227033.4420697412,1216974.7491638795,1225670.0,1222004.0956168105
1516575694.7,2018-01-21 23:01:34.700000,1225740,1000000,1225610,1000000,44450000,31400000,1227033.4420697412,1217386.9426751593,1225675.0,1222210.1923724501
1516575694.8,2018-01-21 23:01:34.800000,1225740,1000000,1225640,3000000,58450000,46400000,1226775.3036783575,1220010.3448275863,1225690.0,1223392.824252972
1516575695.3,2018-01-21 23:01:35.300000,1225740,1000000,1225650,2000000,58450000,45400000,1226775.4747647562,1219886.7841409692,1225695.0,1223331.1294528628
1516575695.5,2018-01-21 23:01:35.500000,1225740,1000000,1225640,3000000,58450000,46400000,1226775.3036783575,1220010.3448275863,1225690.0,1223392.824252972
1516575695.7,2018-01-21 23:01:35.700000,1225740,1000000,1225640,1000000,59450000,44400000,1226758.89823381,1219756.7567567567,1225690.0,1223257.8274952834
1516575696.3,2018-01-21 23:01:36.300000,1225740,1000000,1225620,500000,44450000,31400000,1227033.4420697412,1217387.4203821656,1225680.0,1222210.4312259534
1516575697.0,2018-01-21 23:01:37.000000,1225740,1000000,1225640,3000000,58450000,44400000,1226775.3036783575,1219758.2207207207,1225690.0,1223266.7621995392
1516575697.0,2018-01-21 23:01:37.000000,1225740,500000,1225640,3000000,58950000,44400000,1226766.5224766752,1219758.2207207207,1225690.0,1223262.371598698
1516575697.0,2018-01-21 23:01:37.000000,1225740,500000,1225620,500000,44950000,31400000,1227019.0545050055,1217387.4203821656,1225680.0,1222203.2374435854
1516575697.0,2018-01-21 23:01:37.000000,1225740,500000,1225600,1000000,44450000,27900000,1227032.879640045,1216358.6021505375,1225670.0,1221695.7408952913
1516575697.0,2018-01-21 23:01:37.000000,1225740,1000000,1225640,3000000,58950000,41400000,1226766.0135708228,1219336.8357487922,1225690.0,1223051.4246598075
1516575697.0,2018-01-21 23:01:37.000000,1225740,1000000,1225640,1000000,59950000,39400000,1226749.8999165972,1219016.8781725888,1225690.0,1222883.389044593
1516575697.0,2018-01-21 23:01:37.000000,1225720,1000000,1225640,1000000,60950000,39400000,1226733.0024610336,1219016.8781725888,1225680.0,1222874.9403168112
1516575697.0,2018-01-21 23:01:37.000000,1225710,1000000,1225640,1000000,60950000,37400000,1226732.5102543067,1218666.9786096257,1225675.0,1222699.7444319662
1516575697.0,2018-01-21 23:01:37.000000,1225710,1000000,1225600,1000000,44950000,27400000,1227018.1646273637,1216192.1532846715,1225655.0,1221605.1589560176
1516575697.0,2018-01-21 23:01:37.000000,1225710,1000000,1225590,1000000,44950000,27400000,1227017.9421579533,1216191.788321168,1225650.0,1221604.8652395606
1516575697.0,2018-01-21 23:01:37.000000,1225710,1000000,1225630,2000000,59950000,38400000,1226739.3911592995,1218848.046875,1225670.0,1222793.7190171499
1516575697.0,2018-01-21 23:01:37.000000,1225710,1000000,1225630,1000000,60950000,39400000,1226722.9942575882,1219016.8781725888,1225670.0,1222869.9362150885
1516575697.1,2018-01-21 23:01:37.100000,1225700,1000000,1225630,1000000,60950000,39400000,1226722.7481542248,1219016.8781725888,1225665.0,1222869.8131634067
1516575697.1,2018-01-21 23:01:37.100000,1225700,1000000,1225590,1000000,44950000,27400000,1227017.385984427,1216191.788321168,1225645.0,1221604.5871527975
1516575697.1,2018-01-21 23:01:37.100000,1225700,1000000,1225620,1000000,60950000,40400000,1226722.7481542248,1219178.9603960395,1225660.0,1222950.854275132
1516575697.4,2018-01-21 23:01:37.400000,1225700,1000000,1225640,2000000,59450000,41400000,1226746.1984861228,1219334.0579710144,1225670.0,1223040.1282285685
1516575697.4,2018-01-21 23:01:37.400000,1225710,1000000,1225640,2000000,59450000,41400000,1226746.3666947014,1219334.0579710144,1225675.0,1223040.2123328578
1516575697.4,2018-01-21 23:01:37.400000,1225710,1000000,1225590,1000000,44450000,28400000,1227031.979752531,1216520.4225352113,1225650.0,1221776.201143871
1516575697.5,2018-01-21 23:01:37.500000,1225710,1000000,1225610,500000,44450000,29400000,1227031.979752531,1216828.5714285714,1225660.0,1221930.275590551
1516575697.6,2018-01-21 23:01:37.600000,1225710,1000000,1225650,1000000,60450000,40400000,1226730.5459057072,1219178.712871287,1225680.0,1222954.6293884972
1516575697.6,2018-01-21 23:01:37.600000,1225710,1000000,1225590,1000000,44450000,28900000,1227031.979752531,1216676.643598616,1225650.0,1221854.3116755735
1516575697.9,2018-01-21 23:01:37.900000,1225710,1000000,1225650,2000000,59450000,41400000,1226746.53490328,1219333.574879227,1225680.0,1223040.0548912534
1516575698.2,2018-01-21 23:01:38.200000,1225710,1000000,1225650,1000000,60450000,40400000,1226730.5459057072,1219177.2277227722,1225680.0,1222953.8868142397
1516575698.4,2018-01-21 23:01:38.400000,1225710,1000000,1225650,2000000,59450000,41400000,1226746.7031118588,1219333.574879227,1225680.0,1223040.138995543
1516575698.8,2018-01-21 23:01:38.800000,1225710,1000000,1225650,1000000,60450000,38400000,1226730.0496277916,1218845.5729166667,1225680.0,1222787.811272229
1516575699.3,2018-01-21 23:01:39.300000,1225710,1000000,1225650,2000000,59450000,41400000,1226745.5256518081,1219314.2512077296,1225680.0,1223029.8884297688
1516575699.6,2018-01-21 23:01:39.600000,1225710,1000000,1225650,1000000,60450000,40400000,1226729.387923904,1219157.4257425743,1225680.0,1222943.4068332391
1516575699.7,2018-01-21 23:01:39.700000,1225680,1000000,1225650,1000000,60450000,40400000,1226718.717948718,1219157.4257425743,1225665.0,1222938.071845646
1516575699.7,2018-01-21 23:01:39.700000,1225680,1000000,1225620,1000000,59450000,39400000,1226734.5079899074,1218992.6395939086,1225650.0,1222863.573791908
1516575699.7,2018-01-21 23:01:39.700000,1225700,1000000,1225590,1000000,44450000,29400000,1227004.1957255343,1216800.6802721089,1225645.0,1221902.4379988215
1516575699.7,2018-01-21 23:01:39.700000,1225700,1000000,1225580,1000000,44450000,29400000,1227004.1957255343,1216800.3401360544,1225640.0,1221902.2679307945
1516575699.8,2018-01-21 23:01:39.800000,1225700,1000000,1225620,1000000,58450000,41400000,1226752.378100941,1219309.1787439613,1225660.0,1223030.778422451
1516575699.9,2018-01-21 23:01:39.900000,1225700,1000000,1225640,1000000,60450000,42400000,1226718.717948718,1219458.4905660378,1225670.0,1223088.6042573778
1516575700.1,2018-01-21 23:01:40.100000,1225700,1000000,1225640,2000000,58450000,43400000,1226752.2925577417,1219600.9216589862,1225670.0,1223176.6071083639
1516575700.3,2018-01-21 23:01:40.300000,1225700,1000000,1225610,500000,43450000,31400000,1227032.9459148447,1217357.9617834394,1225655.0,1222195.453849142
1516575700.3,2018-01-21 23:01:40.300000,1225700,1000000,1225650,1000000,59450000,42400000,1226735.7695542474,1219459.1981132075,1225675.0,1223097.4838337274
1516575700.3,2018-01-21 23:01:40.300000,1225700,1000000,1225640,2000000,58450000,43400000,1226751.9503849444,1219601.3824884794,1225670.0,1223176.6664367118
1516575700.3,2018-01-21 23:01:40.300000,1225700,1000000,1225650,1000000,59450000,42400000,1226735.6013456685,1219459.1981132075,1225675.0,1223097.3997294381
1516575700.3,2018-01-21 23:01:40.300000,1225700,1000000,1225580,1000000,43450000,30900000,1227032.9459148447,1217224.433656958,1225640.0,1222128.6897859015
1516575700.4,2018-01-21 23:01:40.400000,1225700,1000000,1225640,2000000,58450000,43400000,1226751.9503849444,1219600.9216589862,1225670.0,1223176.4360219655
1516575702.0,2018-01-21 23:01:42.000000,1225700,1000000,1225590,1000000,43450000,31400000,1227032.7157652474,1217357.3248407643,1225645.0,1222195.0203030058
1516575702.4,2018-01-21 23:01:42.400000,1225700,1000000,1225630,2000000,59450000,48400000,1226734.7603027755,1220137.6033057852,1225665.0,1223436.1818042803
1516575704.2,2018-01-21 23:01:44.200000,1225700,1000000,1225620,1000000,60950000,45400000,1226710.2789171452,1219779.5154185023,1225660.0,1223244.8971678237
1516575704.3,2018-01-21 23:01:44.300000,1225690,1000000,1225620,1000000,60450000,47400000,1226717.9735318446,1220017.7215189873,1225655.0,1223367.847525416
1516575704.3,2018-01-21 23:01:44.300000,1225690,1000000,1225590,1000000,44450000,34400000,1227003.8582677166,1217963.0813953488,1225640.0,1222483.4698315328
1516575704.4,2018-01-21 23:01:44.400000,1225700,1000000,1225620,1000000,60950000,46400000,1226710.2789171452,1219897.6293103448,1225660.0,1223303.9541137451
1516575704.4,2018-01-21 23:01:44.400000,1225700,1000000,1225590,1000000,44950000,34400000,1226989.7997775306,1217963.0813953488,1225645.0,1222476.4405864398
1516575707.8,2018-01-21 23:01:47.800000,1225700,1000000,1225610,500000,49450000,36400000,1226943.003033367,1218379.6703296704,1225655.0,1222661.3366815187
1516575707.8,2018-01-21 23:01:47.800000,1225700,1000000,1225630,1000000,65450000,48400000,1226693.3766233767,1220129.7520661156,1225665.0,1223411.564344746
1516575707.8,2018-01-21 23:01:47.800000,1225700,1000000,1225590,1000000,47450000,35900000,1226993.9199157008,1218278.9693593315,1225645.0,1222636.444637516
1516575708.3,2018-01-21 23:01:48.300000,1225700,1000000,1225600,1000000,49450000,36400000,1226943.003033367,1218379.3956043955,1225650.0,1222661.1993188811
1516575710.6,2018-01-21 23:01:50.600000,1225700,1000000,1225610,500000,49450000,36400000,1226943.2052578363,1218379.945054945,1225655.0,1222661.5751563907
1516575710.6,2018-01-21 23:01:50.600000,1225710,1000000,1225630,1000000,64450000,48400000,1226708.6346004654,1220129.7520661156,1225670.0,1223419.1933332905
1516575710.6,2018-01-21 23:01:50.600000,1225710,1000000,1225610,500000,47450000,36400000,1226994.3414120127,1218379.945054945,1225660.0,1222687.143233479
1516575710.8,2018-01-21 23:01:50.800000,1225710,1000000,1225600,1000000,47450000,35900000,1226994.3414120127,1218279.2479108635,1225655.0,1222636.794661438
1516575711.0,2018-01-21 23:01:51.000000,1225710,1000000,1225610,500000,47450000,36400000,1226994.3414120127,1218379.945054945,1225660.0,1222687.143233479
1516575711.0,2018-01-21 23:01:51.000000,1225710,1000000,1225600,1000000,47450000,35900000,1226994.5521601685,1218279.2479108635,1225655.0,1222636.900035516
1516575711.1,2018-01-21 23:01:51.100000,1225710,1000000,1225630,2000000,64450000,49400000,1226709.1000775795,1220238.2591093117,1225670.0,1223473.6795934457
1516575712.2,2018-01-21 23:01:52.200000,1225710,1000000,1225620,1000000,65950000,49900000,1226686.6034874904,1220292.7855711423,1225665.0,1223489.6945293164
1516575712.2,2018-01-21 23:01:52.200000,1225700,1000000,1225620,1000000,64950000,49900000,1226701.1778290994,1220292.7855711423,1225660.0,1223496.981700121
1516575712.2,2018-01-21 23:01:52.200000,1225700,1000000,1225600,1000000,49950000,35400000,1226931.1611611613,1218177.4011299436,1225650.0,1222554.2811455524
1516575713.2,2018-01-21 23:01:53.200000,1225680,1000000,1225620,1000000,64950000,46900000,1226700.7159353348,1219954.4776119404,1225650.0,1223327.5967736375
1516575713.2,2018-01-21 23:01:53.200000,1225680,1000000,1225620,2000000,64950000,44900000,1226700.7159353348,1219703.4521158128,1225650.0,1223202.084025574
1516575713.2,2018-01-21 23:01:53.200000,1225700,500000,1225600,1000000,49450000,33900000,1226942.800808898,1217850.5899705014,1225650.0,1222396.6953896997
1516575713.2,2018-01-21 23:01:53.200000,1225680,1000000,1225590,1000000,62450000,43900000,1226714.3554843876,1219567.5398633257,1225635.0,1223140.9476738567
1516575713.2,2018-01-21 23:01:53.200000,1225620,1500000,1225590,1000000,62950000,43900000,1226703.2803812549,1219566.4009111617,1225605.0,1223134.8406462083
1516575713.2,2018-01-21 23:01:53.200000,1225700,1000000,1225600,1000000,48450000,33900000,1226944.3034055727,1217850.5899705014,1225650.0,1222397.446688037
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225600,1000000,49450000,33900000,1226918.5338725985,1217850.5899705014,1225635.0,1222384.56192155
1516575713.2,2018-01-21 23:01:53.200000,1225620,1500000,1225580,1000000,64950000,44400000,1226671.4626635874,1219631.7567567567,1225600.0,1223151.609710172
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225580,1000000,48450000,34400000,1226943.6842105263,1217960.7558139535,1225625.0,1222452.2200122399
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225580,1000000,62450000,47400000,1226710.6725380304,1220006.7510548523,1225625.0,1223358.7117964413
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225580,2000000,62450000,47400000,1226710.0320256206,1220005.9071729959,1225625.0,1223357.9695993082
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225570,1000000,62450000,47400000,1226710.0320256206,1220004.6413502109,1225620.0,1223357.3366879157
1516575713.2,2018-01-21 23:01:53.200000,1225660,1000000,1225570,1000000,63450000,45400000,1226694.1134751772,1219762.3348017621,1225615.0,1223228.2241384697
1516575713.2,2018-01-21 23:01:53.200000,1225660,1000000,1225560,2000000,63450000,46400000,1226693.6406619386,1219884.4827586208,1225610.0,1223289.0617102797
1516575713.2,2018-01-21 23:01:53.200000,1225670,1000000,1225540,1000000,47450000,34400000,1226968.5247629082,1217959.011627907,1225605.0,1222463.7681954075
1516575713.3,2018-01-21 23:01:53.300000,1225660,1000000,1225560,1000000,64450000,45400000,1226678.3010085337,1219759.0308370043,1225610.0,1223218.6659227689
1516575713.3,2018-01-21 23:01:53.300000,1225660,1000000,1225550,1000000,63450000,46400000,1226693.4042553192,1219883.5129310344,1225605.0,1223288.4585931767
1516575713.3,2018-01-21 23:01:53.300000,1225670,1000000,1225520,1000000,47450000,33400000,1226967.6817702844,1217733.0838323354,1225595.0,1222350.38280131
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225550,1000000,65450000,47400000,1226661.6730328496,1220003.05907173,1225595.0,1223332.3660522897
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225520,1000000,49450000,33400000,1226914.792719919,1217733.0838323354,1225580.0,1222323.9382761272
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225550,2000000,65450000,46400000,1226661.6730328496,1219882.0043103448,1225595.0,1223271.8386715972
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225550,3000000,65450000,47400000,1226661.2146676853,1220001.582278481,1225595.0,1223331.398473083
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225550,2000000,65450000,46400000,1226661.2146676853,1219882.0043103448,1225595.0,1223271.609489015
1516575713.3,2018-01-21 23:01:53.300000,1225640,1000000,1225550,3000000,65450000,47400000,1226661.2146676853,1220001.582278481,1225595.0,1223331.398473083
1516575714.0,2018-01-21 23:01:54.000000,1225640,1000000,1225560,1000000,66450000,45400000,1226647.050413845,1219757.3788546256,1225600.0,1223202.2146342355
1516575714.2,2018-01-21 23:01:54.200000,1225640,1000000,1225560,2000000,66450000,47400000,1226646.448457487,1219992.0886075948,1225600.0,1223319.2685325409
1516575714.2,2018-01-21 23:01:54.200000,1225650,1000000,1225560,2000000,66450000,47400000,1226646.5989465765,1219992.0886075948,1225605.0,1223319.3437770857
1516575714.2,2018-01-21 23:01:54.200000,1225650,1000000,1225520,1000000,49450000,34400000,1226914.3882709807,1217945.784883721,1225585.0,1222430.0865773507
1516575714.2,2018-01-21 23:01:54.200000,1225650,1000000,1225560,1000000,66450000,46400000,1226647.2009029347,1219872.0905172413,1225605.0,1223259.6457100878
1516575714.2,2018-01-21 23:01:54.200000,1225650,1000000,1225560,2000000,64450000,47400000,1226676.9045771917,1219992.0886075948,1225605.0,1223334.4965923931
1516575714.3,2018-01-21 23:01:54.300000,1225650,1000000,1225560,1000000,66450000,46400000,1226647.050413845,1219872.0905172413,1225605.0,1223259.5704655433
1516575714.3,2018-01-21 23:01:54.300000,1225640,1000000,1225560,1000000,66450000,46400000,1226646.8999247556,1219872.0905172413,1225600.0,1223259.4952209983
1516575714.3,2018-01-21 23:01:54.300000,1225640,1000000,1225520,1000000,49450000,34400000,1226914.1860465116,1217945.784883721,1225580.0,1222429.9854651163
1516575715.0,2018-01-21 23:01:55.000000,1225640,1000000,1225570,1000000,66450000,46400000,1226646.5989465765,1219872.3060344828,1225605.0,1223259.4524905295
1516575715.0,2018-01-21 23:01:55.000000,1225650,1000000,1225570,1000000,66450000,46400000,1226646.749435666,1219872.3060344828,1225610.0,1223259.5277350745
1516575715.0,2018-01-21 23:01:55.000000,1225650,1000000,1225520,1000000,49450000,34400000,1226914.3882709807,1217945.784883721,1225585.0,1222430.0865773507
1516575715.0,2018-01-21 23:01:55.000000,1225650,1000000,1225560,2000000,65450000,47400000,1226661.3674560734,1219992.0886075948,1225605.0,1223326.7280318341
1516575715.1,2018-01-21 23:01:55.100000,1225640,1000000,1225560,2000000,65450000,47400000,1226661.2146676853,1219992.0886075948,1225600.0,1223326.65163764
1516575715.1,2018-01-21 23:01:55.100000,1225640,1000000,1225520,1000000,49450000,34400000,1226914.1860465116,1217945.784883721,1225580.0,1222429.9854651163
1516575715.9,2018-01-21 23:01:55.900000,1225640,1000000,1225570,1000000,65450000,47400000,1226662.1313980138,1219990.9282700422,1225605.0,1223326.5298340279
1516575715.9,2018-01-21 23:01:55.900000,1225650,1000000,1225570,1000000,65450000,47400000,1226662.2841864019,1219990.9282700422,1225610.0,1223326.6062282221
1516575715.9,2018-01-21 23:01:55.900000,1225650,1000000,1225520,1000000,48450000,35400000,1226939.4530443756,1218158.757062147,1225585.0,1222549.1050532614
1516575715.9,2018-01-21 23:01:55.900000,1225650,1000000,1225570,2000000,64450000,48400000,1226676.9045771917,1220106.1983471075,1225610.0,1223391.5514621497
1516575716.0,2018-01-21 23:01:56.000000,1225650,1000000,1225570,1000000,65450000,47400000,1226662.2841864019,1219990.9282700422,1225610.0,1223326.6062282221
1516575717.0,2018-01-21 23:01:57.000000,1225630,1000000,1225570,1000000,64950000,47400000,1226668.5373364126,1219990.9282700422,1225600.0,1223329.7328032274
1516575717.0,2018-01-21 23:01:57.000000,1225630,1000000,1225560,2000000,64450000,48400000,1226675.4305663304,1220105.7851239669,1225595.0,1223390.6078451485
1516575717.0,2018-01-21 23:01:57.000000,1225640,1000000,1225520,1000000,49450000,35400000,1226914.084934277,1218158.757062147,1225580.0,1222536.420998212
1516575717.0,2018-01-21 23:01:57.000000,1225630,1000000,1225550,3000000,64450000,49400000,1226675.1202482544,1220215.4858299596,1225590.0,1223445.303039107
1516575717.1,2018-01-21 23:01:57.100000,1225640,1000000,1225550,3000000,63450000,47900000,1226691.5918045705,1220050.0,1225595.0,1223370.7959022853
1516575717.1,2018-01-21 23:01:57.100000,1225640,1000000,1225530,500000,49450000,35400000,1226914.084934277,1218159.3220338982,1225585.0,1222536.7034840877
1516575717.1,2018-01-21 23:01:57.100000,1225640,1000000,1225560,2000000,64450000,48400000,1226675.7408844065,1220106.8181818181,1225600.0,1223391.2795331124
1516575717.1,2018-01-21 23:01:57.100000,1225650,1000000,1225560,2000000,64450000,48400000,1226676.3615205586,1220106.8181818181,1225605.0,1223391.5898511885
1516575717.1,2018-01-21 23:01:57.100000,1225650,1000000,1225530,500000,49450000,35400000,1226914.2871587463,1218159.3220338982,1225590.0,1222536.8045963221
1516575717.1,2018-01-21 23:01:57.100000,1225650,1000000,1225570,1000000,65450000,47400000,1226661.9022154317,1219991.9831223628,1225610.0,1223326.942668897
1516575717.2,2018-01-21 23:01:57.200000,1225650,1000000,1225520,1000000,49450000,34900000,1226914.2871587463,1218053.7249283667,1225585.0,1222484.0060435566
1516575718.1,2018-01-21 23:01:58.100000,1225630,1000000,1225570,1000000,66450000,47400000,1226647.652370203,1219991.1392405063,1225600.0,1223319.3958053547
1516575718.1,2018-01-21 23:01:58.100000,1225630,1000000,1225560,2000000,65450000,48400000,1226661.5966386555,1220105.9917355373,1225595.0,1223383.7941870964
1516575718.1,2018-01-21 23:01:58.100000,1225640,1000000,1225520,1000000,49450000,35400000,1226914.084934277,1218158.757062147,1225580.0,1222536.420998212
1516575718.7,2018-01-21 23:01:58.700000,1225630,1000000,1225550,3000000,64450000,49400000,1226674.9650892164,1220215.6882591094,1225590.0,1223445.3266741629
1516575718.7,2018-01-21 23:01:58.700000,1225630,1000000,1225540,1000000,64450000,49400000,1226674.8099301783,1220215.0809716599,1225585.0,1223444.9454509192
1516575718.7,2018-01-21 23:01:58.700000,1225630,1000000,1225550,1000000,64450000,49400000,1226674.6547711403,1220215.0809716599,1225590.0,1223444.8678714
1516575718.7,2018-01-21 23:01:58.700000,1225640,1000000,1225550,1000000,62950000,48900000,1226699.1501191421,1220161.2474437628,1225595.0,1223430.1987814526
1516575718.7,2018-01-21 23:01:58.700000,1225640,1000000,1225530,500000,48950000,35400000,1226926.6905005106,1218159.3220338982,1225585.0,1222543.0062672044
1516575718.7,2018-01-21 23:01:58.700000,1225640,1000000,1225540,1000000,65450000,46400000,1226660.756302521,1219871.7672413792,1225590.0,1223266.2617719502
1516575718.7,2018-01-21 23:01:58.700000,1225640,1000000,1225520,1000000,48450000,34900000,1226939.8658410732,1218053.7249283667,1225580.0,1222496.79538472
1516575721.1,2018-01-21 23:02:01.100000,1225640,1000000,1225560,1000000,64450000,49400000,1226675.1978277734,1220214.979757085,1225600.0,1223445.0887924293
1516575721.1,2018-01-21 23:02:01.100000,1225640,1000000,1225530,1000000,49450000,36400000,1226914.1860465116,1218361.2637362638,1225585.0,1222637.7248913879
1516575721.1,2018-01-21 23:02:01.100000,1225640,1000000,1225600,1000000,64450000,50900000,1226675.1978277734,1220373.9685658154,1225620.0,1223524.5831967944
1516575721.1,2018-01-21 23:02:01.100000,1225640,1000000,1225580,500000,49450000,36400000,1226914.1860465116,1218362.5,1225610.0,1222638.343023256
1516575721.1,2018-01-21 23:02:01.100000,1225660,1000000,1225600,1000000,63450000,52400000,1226691.82821119,1220523.56870229,1225630.0,1223607.69845674
1516575721.1,2018-01-21 23:02:01.100000,1225670,1000000,1225580,500000,48450000,36400000,1226940.8978328174,1218363.0494505495,1225625.0,1222651.9736416833
1516575721.1,2018-01-21 23:02:01.100000,1225660,1000000,1225580,500000,49450000,36400000,1226914.9949443883,1218363.0494505495,1225620.0,1222639.022197469
1516575721.1,2018-01-21 23:02:01.100000,1225660,1000000,1225580,500000,65450000,49400000,1226661.8258212376,1220219.9392712552,1225620.0,1223440.8825462465
1516575721.1,2018-01-21 23:02:01.100000,1225660,1000000,1225540,1000000,49450000,35900000,1226914.9949443883,1218262.5348189415,1225600.0,1222588.764881665
1516575721.1,2018-01-21 23:02:01.100000,1225660,1000000,1225560,1000000,64950000,49900000,1226669.3071593533,1220272.4448897797,1225610.0,1223470.8760245666
1516575721.2,2018-01-21 23:02:01.200000,1225660,1000000,1225530,1000000,49450000,36400000,1226915.096056623,1218361.9505494505,1225595.0,1222638.5233030366
1516575721.3,2018-01-21 23:02:01.300000,1225640,1000000,1225560,1000000,66450000,45900000,1226648.2543265612,1219813.6165577343,1225600.0,1223230.9354421478
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225520,1000000,50450000,35400000,1226892.4975222994,1218159.463276836,1225590.0,1222525.9803995676
1516575721.3,2018-01-21 23:02:01.300000,1225640,1000000,1225550,1000000,66450000,48400000,1226647.351392024,1220107.9545454546,1225595.0,1223377.6529687392
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225550,1000000,66450000,45900000,1226648.2543265612,1219812.854030501,1225605.0,1223230.5541785313
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225560,1000000,66450000,46400000,1226648.2543265612,1219875.4310344828,1225610.0,1223261.842680522
1516575721.3,2018-01-21 23:02:01.300000,1225610,1000000,1225560,1000000,67450000,46400000,1226632.8613787992,1219875.4310344828,1225585.0,1223254.146206641
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225530,500000,50450000,35400000,1226892.299306244,1218159.8870056497,1225595.0,1222526.0931559468
1516575721.3,2018-01-21 23:02:01.300000,1225610,1000000,1225550,1000000,66450000,45900000,1226645.5455229497,1219813.1808278868,1225580.0,1223229.3631754182
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225510,1000000,49450000,34900000,1226914.3882709807,1218054.011461318,1225585.0,1222484.1998661493
1516575721.3,2018-01-21 23:02:01.300000,1225610,1000000,1225560,1000000,65450000,46900000,1226659.8395721924,1219935.501066098,1225585.0,1223297.670319145
1516575721.3,2018-01-21 23:02:01.300000,1225660,1000000,1225530,500000,49450000,35400000,1226914.3882709807,1218159.604519774,1225595.0,1222536.9963953774
1516575722.3,2018-01-21 23:02:02.300000,1225660,1000000,1225560,1000000,65450000,46900000,1226661.3674560734,1219935.7142857143,1225610.0,1223298.5408708937
1516575722.3,2018-01-21 23:02:02.300000,1225620,1000000,1225560,1000000,64450000,46900000,1226660.457719162,1219935.7142857143,1225590.0,1223298.0860024383
1516575722.3,2018-01-21 23:02:02.300000,1225650,1000000,1225530,500000,49450000,35400000,1226902.2548028312,1218159.604519774,1225590.0,1222530.9296613026
1516575722.3,2018-01-21 23:02:02.300000,1225620,1000000,1225530,500000,49450000,35400000,1226901.4459049546,1218159.604519774,1225575.0,1222530.5252123643
1516575723.0,2018-01-21 23:02:03.000000,1225650,1000000,1225530,500000,48450000,35400000,1226927.6883384932,1218159.0395480227,1225590.0,1222543.3639432578
1516575723.0,2018-01-21 23:02:03.000000,1225660,1000000,1225530,500000,48450000,35400000,1226928.1011351908,1218159.0395480227,1225595.0,1222543.5703416066
1516575724.4,2018-01-21 23:02:04.400000,1225660,1000000,1225560,1000000,62450000,47900000,1226683.2105684548,1220052.2964509395,1225610.0,1223367.753509697
